"","OPEID","INSTNM","CITY","STABBR","ZIP","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","AGE_ENTRY","UGDS_WOMEN","MARRIED","FIRST_GEN","FAMINC","MN_EARN_WNE_P10","ST_FIPS","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","completion","transfer","LOCALE","CCUGPROF","Year"
"14380",1170702,"North-West College-Glendale","Glendale","CA",91203,0.5028,0,0.3672,0.0056,0,0,0,0,0.1243,25.968864469,0.8588,0.1794871795,0.6572438163,20972.46306,NA,6,1,NA,NA,NA,NA,NA,NA,0.6815,0,12,-2,"2013"
"14381",732947,"ITT Technical Institute-Lake Mary","Lake Mary","FL",32746,0.5316,0.223,0.1636,0.0223,0.0074,0,0.0149,0,0.0372,30.216110391,0.4535,0.2415795756,0.5057590077,24748.3775,NA,12,0.5665,NA,NA,NA,NA,NA,NA,NA,0,21,6,"2013"
"14382",3026521,"Remington College-Honolulu Campus","Honolulu","HI",96813,0.0667,0.0525,0.0828,0.3232,0,0.3273,0.1414,0.002,0.004,27.417982597,0.7616,0.1784563326,0.5723835388,18497.09333,NA,15,0.7619,NA,NA,NA,NA,NA,NA,0.6429,0,11,10,"2013"
"14383",466900,"Upper Cape Cod Regional Technical School","Bourne","MA",2532,0.7966,0,0.0678,0,0.0169,0,0.1186,0,0,32.247524752,0.9831,0.3069306931,0.3626373626,38356.32068,NA,25,0.3022,NA,NA,NA,NA,NA,NA,0.8475,0.1525,22,-2,"2013"
"14384",2347100,"New England School of Communications","Bangor","ME",4401,0.9496,0.0351,0.0088,0.0044,0.0022,0,0,0,0,20.696,0.2215,NA,NA,62082.60322,NA,23,0.3005,NA,NA,NA,NA,NA,NA,0.3448,0.1781,NA,NA,"2013"
"14385",3026511,"Remington College-Cleveland Campus","Cleveland","OH",44125,0.0936,0.8014,0.0685,0.0023,0.0046,0.0023,0.0274,0,0,27.417982597,0.7489,0.1784563326,0.5723835388,18497.09333,NA,39,0.7526,NA,NA,NA,NA,NA,NA,0.3957,0,21,4,"2013"
"14386",2492600,"Eastern Center for Arts and Technology","Willow Grove","PA",19090,0.5915,0.3521,0.0141,0.0423,0,0,0,0,0,33.581560284,0.9155,0.2836879433,0.5619047619,40866.43598,NA,42,0.5,NA,NA,NA,NA,NA,NA,0.4706,0,21,-2,"2013"
"14387",3021900,"EDIC College","Caguas","PR",725,0,0,1,0,0,0,0,0,0,23.947343226,0.6795,0.0890378171,0.4066666667,9909.375113,NA,72,0.9001,NA,NA,NA,NA,NA,NA,0.4155,0,13,3,"2013"
"14388",3022400,"College of the Marshall Islands","Majuro","MH",96960,0.003,0,0,0.0071,0,0.9899,0,0,0,22.856926571,0.4838,0.0484481453,0.6553873553,4140.916401,NA,68,0.7367,NA,NA,NA,NA,NA,NA,0.0388,0.0259,-3,3,"2013"
"14389",732975,"ITT Technical Institute-San Antonio","San Antonio","TX",78249,0.241,0.135,0.5231,0.0239,0.0034,0.0017,0.0342,0,0.0376,30.216110391,0.1179,0.2415795756,0.5057590077,24748.3775,NA,48,0.9303,NA,NA,NA,NA,NA,NA,NA,0,11,6,"2013"
"14390",3026506,"Remington College-Fort Worth Campus","Fort Worth","TX",76112,0.3064,0.2794,0.3529,0.0221,0.0025,0.0025,0.0343,0,0,27.417982597,0.7353,0.1784563326,0.5723835388,18497.09333,NA,48,0.8558,NA,NA,NA,NA,NA,NA,0.4774,0,11,4,"2013"
"14391",3032300,"School of Automotive Machinists","Houston","TX",77055,0.7051,0.1282,0.109,0.0128,0,0.0064,0.0192,0.0192,0,27.1375,0.0064,0.2375,0.4794520548,29776.30919,NA,48,0.8889,NA,NA,NA,NA,NA,NA,0.9516,0,11,-2,"2013"
"14392",3042800,"Virginia Beach City Public Schools School of Practical Nursing","Virginia Beach","VA",23456,0.4,0.3667,0.0333,0.0333,0,0,0.1667,0,0,26.590909091,0.9333,NA,NA,21787.07106,NA,51,0.625,NA,NA,NA,NA,NA,NA,0.7,0,NA,NA,"2013"
"14393",2602100,"Northwest College of Art & Design","Poulsbo","WA",98370,0.5957,0.0213,0.117,0.0213,0.0532,0.0106,0.0745,0,0.1064,21.808823529,0.7021,NA,0.2931034483,48685.9596,NA,53,0.8235,NA,NA,NA,NA,NA,NA,0.0313,0.0625,41,11,"2013"
"14394",379802,"University of Washington-Bothell Campus","Bothell","WA",98011,0.4623,0.0503,0.0831,0.2443,0.0056,0.0091,0.0527,0.0731,0.0194,22.763520078,0.4989,0.0860589378,0.3264341154,58208.99623,NA,53,0.7568,430,560,460,590,420,530,0.4257,0,21,13,"2013"
"14395",379801,"University of Washington-Tacoma Campus","Tacoma","WA",98402,0.4706,0.068,0.0934,0.1603,0.0123,0.0162,0.0652,0.0388,0.0753,22.763520078,0.5336,0.0860589378,0.3264341154,58208.99623,NA,53,0.8523,410,540,430,550,410,510,0.2955,0,12,13,"2013"
"14396",2602300,"Central Coast College","Salinas","CA",93901,0.0644,0.0086,0.7854,0.0215,0,0,0.0858,0,0.0343,24.174603175,0.8712,0.1555555556,0.7434554974,29414.25163,NA,6,0.6454,NA,NA,NA,NA,NA,NA,0.3514,0,12,-2,"2013"
"14397",732989,"ITT Technical Institute-Torrance","Torrance","CA",90504,0.105,0.2495,0.477,0.1094,0.0066,0,0.0306,0,0.0219,30.216110391,0.1926,0.2415795756,0.5057590077,24748.3775,NA,6,0.9357,NA,NA,NA,NA,NA,NA,0.1053,0,12,10,"2013"
"14398",2604700,"Center for Advanced Legal Studies","Houston","TX",77042,0.448,0.224,0.296,0.024,0,0,0,0,0.008,33.556390977,0.832,0.2932330827,0.3928571429,25771.1455,NA,48,0.3333,NA,NA,NA,NA,NA,NA,NA,0,11,11,"2013"
"14399",3026507,"Remington College-Houston Campus","Houston","TX",77082,0.0791,0.4746,0.3644,0.0452,0,0.0028,0.0339,0,0,27.417982597,0.7684,0.1784563326,0.5723835388,18497.09333,NA,48,0.7815,NA,NA,NA,NA,NA,NA,0.6829,0,11,4,"2013"
"14400",732976,"ITT Technical Institute-San Bernardino","San Bernardino","CA",92408,0.2466,0.1466,0.4644,0.0397,0.0123,0.0027,0.0603,0,0.0274,30.216110391,0.2055,0.2415795756,0.5057590077,24748.3775,NA,6,0.9367,NA,NA,NA,NA,NA,NA,0.1636,0,12,10,"2013"
"14401",527900,"Greater Lowell Technical School","Tyngsboro","MA",1879,0.6125,0.2125,0.125,0.05,0,0,0,0,0,28.258333333,0.9,0.2416666667,0.5533980583,40104.26733,NA,25,1,NA,NA,NA,NA,NA,NA,0.8333,0,21,-2,"2013"
"14402",293700,"King's College","Charlotte","NC",28204,0.3891,0.3597,0.1538,0.0294,0.009,0,0.043,0,0.0158,21.87388724,0.7036,0.059347181,0.5520134228,30073.25528,NA,37,0.8917,NA,NA,NA,NA,NA,NA,0.7345,0,11,4,"2013"
"14403",3007200,"Dance Theatre of Harlem Inc","New York","NY",10031,0,0.6364,0,0,0,0,0.0909,0.2727,0,NA,0.7273,NA,NA,NA,NA,36,0.4783,NA,NA,NA,NA,NA,NA,1,0,11,-2,"2013"
"14404",3373300,"Beacon College","Leesburg","FL",34748,0.7,0.1526,0.0474,0.0368,0.0053,0,0.0263,0.0316,0,21.420289855,0.3053,NA,NA,91289.08417,NA,12,0.6475,NA,NA,NA,NA,NA,NA,0.8333,0.0556,22,11,"2013"
"14405",3077500,"Rabbi Jacob Joseph School","Edison","NJ",8817,0.9884,0,0,0,0,0,0,0.0116,0,18.096774194,0,NA,NA,42073.05936,NA,34,1,NA,NA,NA,NA,NA,NA,0,0.8824,21,11,"2013"
"14406",3011600,"Fortis Institute-Scranton","Scranton","PA",18509,0.7974,0.1185,0.069,0.0022,0,0,0,0,0.0129,26.05045045,0.8534,0.1567567568,0.5765765766,24626.25555,NA,42,0.8629,NA,NA,NA,NA,NA,NA,0.2292,0,NA,NA,"2013"
"14407",3108500,"Everglades University","Boca Raton","FL",33431,0.6242,0.1385,0.1655,0.016,0.011,0.0034,0.027,0.0084,0.0059,33.289308176,0.5093,0.3815513627,0.4186602871,30161.30007,NA,12,0.9104,NA,NA,NA,NA,NA,NA,0.5775,0,13,11,"2013"
"14408",2556700,"Seminar L'moros Bais Yaakov","Brooklyn","NY",11219,1,0,0,0,0,0,0,0,0,19.013623978,1,NA,0.4269662921,29636.27232,NA,36,0.9781,NA,NA,NA,NA,NA,NA,0.8802,0,11,-2,"2013"
"14409",962111,"Herzing University-Winter Park","Winter Park","FL",32792,0.3528,0.2785,0.2016,0.0451,0.0027,0,0.0159,0,0.1034,31.298817628,0.7533,0.2529559298,0.5171601119,25095.27351,NA,12,0.7083,NA,NA,NA,NA,NA,NA,0.3333,0,21,7,"2013"
"14410",2138500,"Rensselaer BOCES-Practical Nursing Program","Troy","NY",12180,0.6765,0.1471,0.0882,0.0588,0,0,0.0294,0,0,30.114942529,0.9118,0.2068965517,0.5584415584,32019.96106,NA,36,0.625,NA,NA,NA,NA,NA,NA,0.8,0,13,-2,"2013"
"14411",3128100,"College of Health Care Professions-Northwest","Houston","TX",77092,0.2358,0.2951,0.416,0.016,0.0025,0,0.0259,0,0.0086,28.235855728,0.8815,0.2408062235,0.5721153846,23009.68545,NA,48,1,NA,NA,NA,NA,NA,NA,0.5892,0,NA,NA,"2013"
"14412",3088800,"Watkins College of Art Design & Film","Nashville","TN",37228,0.7246,0.1198,0.0509,0.009,0.003,0.003,0.0569,0.012,0.021,21.893491124,0.5449,NA,0.4129032258,43699.01519,NA,47,0.3498,435,600,400,515,420,560,0.1667,0.3889,11,9,"2013"
"14413",3814400,"Soka University of America","Aliso Viejo","CA",92656,0.2039,0.0461,0.0777,0.1893,0.0097,0.0024,0.0146,0.3859,0.0704,19.343434343,0.6359,NA,0.2247191011,63354.72863,NA,6,0.4336,500,640,580,700,540,630,0.7822,0,21,14,"2013"
"14414",3868300,"World Mission University","Los Angeles","CA",90020,0,0,0,0.6311,0,0,0,0.3689,0,43.155555556,0.6557,0.6888888889,0.40625,17888.21875,NA,6,0.8,NA,NA,NA,NA,NA,NA,0,0,11,5,"2013"
"14415",3127100,"Yeshivas Novominsk","Brooklyn","NY",11204,1,0,0,0,0,0,0,0,0,19.093023256,0,NA,NA,35456.07761,NA,36,1,NA,NA,NA,NA,NA,NA,0,0.9444,11,10,"2013"
"14416",3129200,"Rabbinical College of Ohr Shimon Yisroel","Brooklyn","NY",11211,1,0,0,0,0,0,0,0,0,20.909090909,0,0.7342657343,NA,10407.87515,NA,36,1,NA,NA,NA,NA,NA,NA,0,0.2439,11,11,"2013"
"14417",3083702,"Galen College of Nursing-Tampa Bay","Saint Petersburg","FL",33716,0.6506,0.1481,0.0544,0.0139,0.0013,0,0.0215,0.0025,0.1076,30.660004996,0.8608,0.3384961279,0.4984528833,41968.00395,NA,12,0.5667,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,"2013"
"14418",3083701,"Galen College of Nursing-San Antonio","San Antonio","TX",78229,0.1912,0.0885,0.2895,0.0098,0.0027,0.0018,0.0161,0,0.4004,30.660004996,0.8517,0.3384961279,0.4984528833,41968.00395,NA,48,0.645,NA,NA,NA,NA,NA,NA,0.5066,0,NA,NA,"2013"
"14419",1240700,"Schuyler Steuben Chemung Tioga Allegany BOCES","Elmira","NY",14903,0.9688,0.0208,0.0104,0,0,0,0,0,0,29.904458599,0.9583,0.3439490446,0.5460992908,28851.04597,NA,36,0.4676,NA,NA,NA,NA,NA,NA,0.7857,0,NA,NA,"2013"
"14420",3081600,"Delaware Chenango Madison Otsego BOCES-Practical Nursing Program","Norwich","NY",13815,0.7297,0.0811,0,0,0,0,0.1081,0,0.0811,28.158730159,0.8649,0.253968254,NA,26200.17502,NA,36,0.5769,NA,NA,NA,NA,NA,NA,0.9444,0,41,-2,"2013"
"14421",2151500,"Central Susquehanna Intermediate Unit LPN Career","Lewisburg","PA",17837,0.9565,0.0109,0.0326,0,0,0,0,0,0,28.556338028,0.9565,0.2816901408,0.5859375,39230.00856,NA,42,0.6081,NA,NA,NA,NA,NA,NA,0.931,0,32,-2,"2013"
"14422",108101,"Arizona State University-West","Glendale","AZ",85306,0.5492,0.0577,0.2683,0.0496,0.0176,0.0043,0.0324,0.0123,0.0086,24.412946126,0.6349,0.1443498321,0.3752689768,58548.52975,NA,4,0.759,480,590,480,600,NA,NA,0.3512,0,11,13,"2013"
"14423",732964,"ITT Technical Institute-Jacksonville","Jacksonville","FL",32256,0.4636,0.3655,0.0728,0.0389,0.0068,0.0017,0.0169,0,0.0338,30.216110391,0.2927,0.2415795756,0.5057590077,24748.3775,NA,12,0.8097,NA,NA,NA,NA,NA,NA,NA,0,11,6,"2013"
"14424",732924,"ITT Technical Institute-Omaha","Omaha","NE",68114,0.604,0.2396,0.0891,0.0139,0.0079,0.002,0.0119,0,0.0317,30.216110391,0.3465,0.2415795756,0.5057590077,24748.3775,NA,31,0.8676,NA,NA,NA,NA,NA,NA,NA,0,11,6,"2013"
"14425",962109,"Omaha School of Massage and Healthcare of Herzing University","Omaha","NE",68127,0.7417,0.1167,0.075,0.0167,0,0,0.0083,0,0.0417,31.298817628,0.8083,0.2529559298,0.5171601119,25095.27351,NA,31,0.6714,NA,NA,NA,NA,NA,NA,0.6364,0,11,4,"2013"
"14426",732928,"ITT Technical Institute-Fort Lauderdale","Fort Lauderdale","FL",33328,0.177,0.4576,0.2467,0.0188,0.0019,0.0019,0.0301,0,0.0659,30.216110391,0.2354,0.2415795756,0.5057590077,24748.3775,NA,12,0.7692,NA,NA,NA,NA,NA,NA,0,0,21,7,"2013"
"14427",3260300,"California State University-Monterey Bay","Seaside","CA",93955,0.3435,0.0638,0.4036,0.0472,0.0052,0.0052,0.058,0.0126,0.0607,23.570781032,0.6187,0.0882147838,0.4395698925,47821.78255,NA,6,0.444,430,540,430,540,NA,NA,0.1199,0.1076,22,11,"2013"
"14428",3104000,"Shawsheen Valley Regional Vocational Technical School","Billerica","MA",1821,0.5106,0.3404,0.1277,0.0213,0,0,0,0,0,32.472222222,0.9362,0.3888888889,NA,53044.12792,NA,25,1,NA,NA,NA,NA,NA,NA,0.8889,0,21,-2,"2013"
"14429",3026517,"Remington College-Memphis Campus","Memphis","TN",38132,0.0565,0.9165,0.0123,0.0061,0.0025,0,0.0049,0,0.0012,27.417982597,0.7027,0.1784563326,0.5723835388,18497.09333,NA,47,0.6973,NA,NA,NA,NA,NA,NA,NA,0,11,10,"2013"
"14430",732967,"ITT Technical Institute-Little Rock","Little Rock","AR",72211,0.5329,0.4014,0.0346,0.0035,0.0104,0,0.0035,0,0.0138,30.216110391,0.1765,0.2415795756,0.5057590077,24748.3775,NA,5,0.9873,NA,NA,NA,NA,NA,NA,0.0909,0,12,10,"2013"
"14431",732995,"ITT Technical Institute-Oxnard","Oxnard","CA",93036,0.3141,0.0641,0.4359,0.1026,0.0032,0.0096,0.0288,0,0.0417,30.216110391,0.1763,0.2415795756,0.5057590077,24748.3775,NA,6,0.9406,NA,NA,NA,NA,NA,NA,0.1333,0,12,6,"2013"
"14432",732965,"ITT Technical Institute-Louisville","Louisville","KY",40216,0.6764,0.234,0.0311,0.011,0.0037,0.0018,0.0219,0,0.0201,30.216110391,0.2907,0.2415795756,0.5057590077,24748.3775,NA,21,0.7266,NA,NA,NA,NA,NA,NA,0.1538,0,21,6,"2013"
"14433",732959,"ITT Technical Institute-Greenville","Greenville","SC",29615,0.4788,0.4136,0.0567,0.0198,0.0057,0,0.0028,0,0.0227,30.216110391,0.1898,0.2415795756,0.5057590077,24748.3775,NA,45,0.8984,NA,NA,NA,NA,NA,NA,NA,0,13,6,"2013"
"14434",732925,"ITT Technical Institute-Cordova","Cordova","TN",38016,0.1938,0.7138,0.0163,0.0127,0.0036,0,0.0091,0,0.0507,30.216110391,0.2554,0.2415795756,0.5057590077,24748.3775,NA,47,0.9757,NA,NA,NA,NA,NA,NA,0.0769,0,21,6,"2013"
"14435",3071801,"ITT Technical Institute-Everett","Everett","WA",98203,0.6974,0.0664,0.0849,0.0775,0.0074,0.0037,0.0295,0,0.0332,30.327659574,0.1328,0.2760638298,0.4585597826,22588.43667,NA,53,0.9444,NA,NA,NA,NA,NA,NA,0,0,12,6,"2013"
"14436",732942,"ITT Technical Institute-Bessemer","Bessemer","AL",35022,0.4108,0.552,0.0186,0.0056,0,0,0.0019,0,0.0112,30.216110391,0.3346,0.2415795756,0.5057590077,24748.3775,NA,1,0.7506,NA,NA,NA,NA,NA,NA,0.1905,0,21,6,"2013"
"14437",732970,"ITT Technical Institute-Orland Park","Orland Park","IL",60467,0.2429,0.5617,0.1082,0.0209,0.0095,0,0.0266,0,0.0304,30.216110391,0.4649,0.2415795756,0.5057590077,24748.3775,NA,17,0.5851,NA,NA,NA,NA,NA,NA,NA,0,21,5,"2013"
"14438",340403,"Johnson & Wales University-North Miami","North Miami","FL",33181,0.2039,0.2623,0.2385,0.0088,0.0021,0.001,0.0382,0.1172,0.128,21.090444677,0.62,0.029838616,0.3355953905,69183.69114,NA,12,0.6496,NA,NA,NA,NA,NA,NA,0.312,0,21,11,"2013"
"14439",732917,"ITT Technical Institute-Pittsburgh","Pittsburgh","PA",15205,0.6607,0.25,0.0223,0.0089,0.0045,0,0.0134,0,0.0402,30.216110391,0.192,0.2415795756,0.5057590077,24748.3775,NA,42,0.8571,NA,NA,NA,NA,NA,NA,0.1389,0,21,3,"2013"
"14440",183901,"Trine University-Regional/Non-Traditional Campuses","Fort Wayne","IN",46825,0.8115,0.0506,0.0276,0.0046,0,0,0.0069,0,0.0989,23.635075288,0.692,0.1186891054,0.362346263,69804.96836,NA,18,0.303,NA,NA,NA,NA,NA,NA,0,0,11,5,"2013"
"14441",2338512,"Nevada Career Institute","Las Vegas","NV",89130,0.2647,0.2941,0.2721,0.1066,0,0,0,0,0.0625,28.734602464,0.8162,0.2105263158,0.5131578947,26412.6165,NA,32,1,NA,NA,NA,NA,NA,NA,0.6573,0,21,-2,"2013"
"14442",2300000,"W F Kaynor Technical High School","Waterbury","CT",6708,0.5128,0.1538,0.2308,0,0,0.0769,0.0256,0,0,32.5,0.8205,NA,NA,25185.89873,NA,9,0.7222,NA,NA,NA,NA,NA,NA,NA,NA,22,-2,"2013"
"14443",2117400,"Career Center of Southern Illinois","Red Bud","IL",62278,0.6222,0.3222,0,0,0.0222,0,0,0,0.0333,29.376623377,0.9444,0.2597402597,0.5703125,30029.83586,NA,17,0.8571,NA,NA,NA,NA,NA,NA,0.7955,0,42,-2,"2013"
"14444",528800,"Kirksville Area Technical Center","Kirksville","MO",63501,0.963,0,0.037,0,0,0,0,0,0,26.372881356,0.7778,0.2711864407,0.4375,18672.22202,NA,29,0.3077,NA,NA,NA,NA,NA,NA,0.8372,0,41,-2,"2013"
"14445",2313000,"Cass Career Center","Harrisonville","MO",64701,0.7143,0.1786,0,0.0357,0,0,0.0714,0,0,31.108695652,0.9286,0.4565217391,NA,35529.60415,NA,29,0.1364,NA,NA,NA,NA,NA,NA,0.8333,0,31,-2,"2013"
"14446",3068600,"Applied Technology Services","Sunset Hills","MO",63127,0.1867,0.7771,0.012,0.006,0,0,0.012,0,0.006,29.065217391,0.9639,0.147826087,0.478021978,21079.42816,NA,29,0.25,NA,NA,NA,NA,NA,NA,0.8333,0.1667,21,-2,"2013"
"14447",3070900,"Southeast Missouri Hospital College of Nursing and Health Sciences","Cape Girardeau","MO",63703,0.9279,0.0631,0.0045,0,0,0,0.0045,0,0,27.823834197,0.7613,0.378238342,0.5251396648,44868.84159,NA,29,1,NA,NA,NA,NA,NA,NA,0.5,0,13,1,"2013"
"14448",3092600,"Messenger College","Euless","TX",76040,0.8085,0.0638,0.1277,0,0,0,0,0,0,27.53125,0.5319,0.203125,NA,35229.99926,NA,48,0.7619,NA,NA,NA,NA,NA,NA,0,0.2105,21,5,"2013"
"14449",2558700,"Prism Career Institute-Philadelphia","Philadelphia","PA",19152,0.0893,0.6393,0.05,0.0107,0.0071,0,0.05,0,0.1536,28.607961399,0.8964,0.1411338963,0.5921052632,21897.14754,NA,42,0.6235,NA,NA,NA,NA,NA,NA,0.86,0,11,-2,"2013"
"14450",843700,"Clinton Essex Warren Washington BOCES","Plattsburgh","NY",12901,0.8636,0,0.0455,0,0.0455,0,0.0455,0,0,29.02173913,0.8182,0.2826086957,NA,33227.5537,NA,36,0.1826,NA,NA,NA,NA,NA,NA,0.8286,0,32,-2,"2013"
"14451",1005200,"Jefferson Lewis BOCES-Practical Nursing Program","Watertown","NY",13601,0.869,0.0714,0.0238,0,0,0,0.0357,0,0,28.300699301,0.9167,0.4335664336,0.5378787879,34938.70547,NA,36,0.7222,NA,NA,NA,NA,NA,NA,0.875,0,41,-2,"2013"
"14452",1292700,"Syracuse City Schools Practical Nursing Program","Syracuse","NY",13202,0.3077,0.6538,0,0,0,0,0.0385,0,0,29.431034483,0.9231,0.1724137931,0.4782608696,19735.85611,NA,36,0.75,NA,NA,NA,NA,NA,NA,1,0,12,-2,"2013"
"14453",2124000,"Orange Ulster BOCES-Practical Nursing Program","Goshen","NY",10924,0.5741,0.1296,0.1852,0.037,0,0.0185,0.0556,0,0,29.434343434,0.7963,0.2727272727,0.5,40639.64446,NA,36,1,NA,NA,NA,NA,NA,NA,0.9167,0,23,-2,"2013"
"14454",2146000,"Wayne Finger Lakes BOCES-Practical Nursing Program","Newark","NY",14513,0.523,0.3604,0.0318,0.0106,0,0,0.0742,0,0,29.706896552,0.9435,0.1827586207,0.5488721805,29098.21243,NA,36,0.4677,NA,NA,NA,NA,NA,NA,0.8077,0,NA,NA,"2013"
"14455",2153600,"Broome Delaware Tioga BOCES-Practical Nursing Program","Binghamton","NY",13905,0.8689,0.0492,0.0328,0.0492,0,0,0,0,0,31.162162162,0.9344,0.2702702703,NA,30335.86682,NA,36,0.3261,NA,NA,NA,NA,NA,NA,0.6364,0.1818,22,-2,"2013"
"14456",2158200,"Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program","Hudson Falls","NY",12839,0.9565,0.0217,0.0217,0,0,0,0,0,0,30.602941176,0.913,0.3235294118,NA,30179.57471,NA,36,1,NA,NA,NA,NA,NA,NA,0,0,23,-2,"2013"
"14457",2173900,"Ulster BOCES School of Practical Nursing","Port Ewen","NY",12466,0.6614,0.2205,0.0945,0.0157,0,0,0.0079,0,0,31.29375,0.8661,0.2375,0.4715447154,25865.34212,NA,36,0.8625,NA,NA,NA,NA,NA,NA,0.7027,0,23,-2,"2013"
"14458",2179400,"Eastern Suffolk BOCES","Patchogue","NY",11772,0.4808,0.1711,0.1445,0.0265,0.0029,0,0.115,0,0.059,26.727272727,0.882,0.1523341523,0.511627907,44362.8558,NA,36,0.8581,NA,NA,NA,NA,NA,NA,0.5304,0,21,-2,"2013"
"14459",2272900,"Rockland County BOCES-Practical Nursing Program","West Nyack","NY",10994,0.2222,0.5873,0.1429,0.0238,0,0,0.0079,0,0.0159,30.659574468,0.7857,0.2482269504,0.4711538462,44909.27559,NA,36,0.8909,NA,NA,NA,NA,NA,NA,0.8125,0,21,-2,"2013"
"14460",2599400,"New York College of Health Professions","Syosset","NY",11791,0.4234,0.2212,0.2287,0.0681,0.0038,0,0,0.0038,0.051,32.636887608,0.7013,0.174351585,0.4144486692,32095.41735,NA,36,0.8095,NA,NA,NA,NA,NA,NA,NA,0,21,5,"2013"
"14461",752900,"Chester County Intermediate Unit","Downingtown","PA",19335,0.6731,0.2692,0.0385,0.0064,0,0,0.0064,0,0.0064,31.152439024,0.9038,0.2865853659,0.6148148148,44424.49169,NA,42,0.9344,NA,NA,NA,NA,NA,NA,0.5278,0,21,-2,"2013"
"14462",865300,"Jefferson County Dubois Area Vocational Technical Practical Nursing Program","Reynoldsville","PA",15851,1,0,0,0,0,0,0,0,0,27.473684211,1,0.3333333333,NA,40579.1614,NA,42,0.9032,NA,NA,NA,NA,NA,NA,0.5357,0.0357,33,-2,"2013"
"14463",2158300,"Mifflin County Academy of Science and Technology","Lewistown","PA",17044,0.9811,0,0,0,0,0,0.0189,0,0,30.704225352,0.8679,0.3661971831,NA,31680.36115,NA,42,0.5,NA,NA,NA,NA,NA,NA,0.8182,0.0909,32,-2,"2013"
"14464",2306200,"Venango County Area Vocational Technical School","Oil City","PA",16301,1,0,0,0,0,0,0,0,0,29.830508475,0.8615,0.3389830508,NA,32530.1767,NA,42,0.7153,NA,NA,NA,NA,NA,NA,0.6486,0,33,-2,"2013"
"14465",2353100,"Northern Tier Career Center","Towanda","PA",18848,0.9231,0,0.0513,0,0,0,0.0256,0,0,28.826666667,0.9487,0.24,0.6307692308,39476.73208,NA,42,0.3864,NA,NA,NA,NA,NA,NA,0.7,0,41,-2,"2013"
"14466",2550000,"Clarion County Career Center Practical Nursing Program","Shippenville","PA",16254,1,0,0,0,0,0,0,0,0,31.171875,0.9714,0.3125,0.6226415094,32758.68966,NA,42,0.5,NA,NA,NA,NA,NA,NA,0.875,0,41,-2,"2013"
"14467",3070500,"D'Mart Institute","Barranquitas","PR",794,0,0,1,0,0,0,0,0,0,24.58697318,0.6013,0.1272030651,0.6138279933,4435.390535,NA,72,0.8146,NA,NA,NA,NA,NA,NA,0,0,21,-2,"2013"
"14468",2068000,"United Technical Center","Clarksburg","WV",26301,0.9091,0.0909,0,0,0,0,0,0,0,31.125,0.9091,NA,NA,18629.03131,NA,54,0.4348,NA,NA,NA,NA,NA,NA,0.7143,0,32,-2,"2013"
"14469",3104500,"Atlanta Institute of Music and Media","Duluth","GA",30096,0.4974,0.3627,0.0311,0.0104,0,0,0.0052,0,0.0933,24.144876325,0.0622,0.1024734982,0.3076923077,44680.00754,NA,13,0.9924,NA,NA,NA,NA,NA,NA,0.4068,0.0113,21,-2,"2013"
"14470",2558703,"Prism Career Institute-Cherry Hill","Cherry Hill","NJ",8002,0.2793,0.5307,0.1508,0.0112,0,0,0.0223,0,0.0056,28.607961399,0.8771,0.1411338963,0.5921052632,21897.14754,NA,34,0.3739,NA,NA,NA,NA,NA,NA,0.4141,0,21,-2,"2013"
"14471",3147300,"Yeshiva D'monsey Rabbinical College","Monsey","NY",10952,1,0,0,0,0,0,0,0,0,20.75,0,NA,NA,1830.096134,NA,36,1,NA,NA,NA,NA,NA,NA,0,0.9375,21,11,"2013"
"14472",732919,"ITT Technical Institute-Getzville","Getzville","NY",14068,0.5459,0.3517,0.0315,0.0157,0.0236,0,0.0131,0,0.0184,30.216110391,0.2047,0.2415795756,0.5057590077,24748.3775,NA,36,0.9511,NA,NA,NA,NA,NA,NA,0.3217,0,21,3,"2013"
"14473",108102,"Arizona State University-Polytechnic","Mesa","AZ",85212,0.6054,0.0375,0.1894,0.052,0.0194,0.0027,0.03,0.059,0.0045,24.412946126,0.2433,0.1443498321,0.3752689768,58548.52975,NA,4,0.7479,475,590,510,630,NA,NA,0.3456,0,11,15,"2013"
"14474",3120700,"New York Conservatory for Dramatic Arts","New York","NY",10011,0.4505,0.1941,0.2125,0.0073,0,0,0.0696,0.0549,0.011,20.970833333,0.5714,NA,0.3127962085,55408.57604,NA,36,0.709,NA,NA,NA,NA,NA,NA,0.6,0.0476,11,4,"2013"
"14475",147900,"Embry-Riddle Aeronautical University-Worldwide","Daytona Beach","FL",32114,0.4981,0.0791,0.0689,0.0235,0.0053,0.0065,0.0448,0.0206,0.2532,26.322521318,0.1172,0.3654907206,0.3833394094,53873.04321,NA,12,0.9944,NA,NA,NA,NA,NA,NA,0.2917,0,13,14,"2013"
